Code,Title,asset_dictionary_id
Ss_40_15_35,General FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_35_19,Curtain and blind systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_35_29,Fireplace furniture systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_35_31,Free-standing furniture systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_35_35,General fixtures systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_35_80,"Shelving, storage and enclosures systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_44,Joinery FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_44_50,Minor joinery systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_44_90,"Trims, guards and finishing systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_46,Laundry FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_46_15,Commercial laundry FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_46_20,Domestic laundry FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_58,Office equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_58_50,Meeting booth systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75,Sanitary appliance systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_02,Accessible WC package systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_05,Bath systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_10,Bidet systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_20,Disposal unit (slop hopper) systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_25,Drinking fountain systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_35,Health care macerator systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_45,Janitorial unit systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_75,Sanitary accessory systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_77,Scrub-up trough systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_78,Shower area systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_79,Shower cubicle systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_80,Sink systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_83,Squatting WC systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_91,Urinal systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_92,Washbasin systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_93,Wash fountain systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_94,Wash trough systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_95,Waterless toilet systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_96,WC and washbasin combination systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_97,WC systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_75_98,WC wash and dry combination systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_77,Sauna FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_77_76,Sauna package systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_85,Steam bath FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_15_85_85,Steam bath package systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20,"Administrative, commercial and protective service FF&E systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_01,Administrative FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_01_60,Office FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_01_71,Reception FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_15,Commercial FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_15_71,Retail FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_15_89,Trading floor FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_30,External public realm FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_30_01,Acceptance and dispensing systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_30_28,External furniture systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_30_30,Fixed bin systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_30_65,Playground equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_65,Protective service FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_65_22,Detention FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_65_25,Emergency shelter FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_20_65_46,Law court FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25,"Cultural, educational, scientific and information FF&E systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_20,Cultural FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_20_02,Aquarium FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_20_03,Art gallery FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_20_04,Artwork systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_20_05,Auditorium FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_20_22,Display FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_20_28,Exhibition FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_20_85,Studio FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_20_90,Theatre FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_26,Education and information FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_26_15,Classroom FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_26_47,Library FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_32,Funerary FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_32_12,Cemetery equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_71,Religious FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_71_11,"Cathedral, church and chapel FF&E systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_71_52,Mosque FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_71_86,Synagogue FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_71_90,Temple FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_75,Scientific FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_75_21,Dark room FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_75_45,Laboratory FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_75_58,Observatory FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_80,Stage FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_25_80_90,Tension wire grid systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_30,Industrial and agricultural FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_30_02,Agricultural FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_30_02_37,Horticultural FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_30_02_47,Livestock FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_30_42,Industrial FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_30_42_29,Factory FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_30_42_52,Mine FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_30_42_58,Offshore platform FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_30_42_96,Warehouse FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_30_85,Static permanent access and safety equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_30_85_55,Netting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45,Living space FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45_37,Hotel living space FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45_37_28,External FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45_37_36,Hotel bedroom FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45_37_38,Hotel dining room FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45_37_45,Kitchen FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45_37_47,Lounge FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45_70,Residential living space FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45_70_07,Bedroom FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45_70_22,Dining room FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45_70_24,Domestic kitchen FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45_70_33,Garden FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_45_70_47,Living room FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_50,"Medical, health and welfare FF&E systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_50_50,Medical and health FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_50_50_18,Crèche FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_50_50_37,Hospital ward FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_50_50_50,Medical and dental surgery FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_50_50_59,Operating theatre FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_50_96,Welfare FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_50_96_04,Animal welfare FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_50_96_71,Rehabilitation FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70,Recreational FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_20,Casino FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_55,Play FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_55_10,Climbing equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_55_15,Combination play equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_55_35,Gymnastics and exercising equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_55_70,Rocking equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_55_73,Runway equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_55_75,Sand and water play equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_55_80,Slide equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_55_83,Spinning equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_55_85,Swinging equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_60,Pool FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_60_15,Competitive swimming pool FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_60_25,Diving pool FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_60_45,Leisure swimming pool FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_60_62,Pool transfer aid equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_65,Public house FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_70,Restaurant FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_75,Sports FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_75_05,Ball court FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_75_20,Cycle course FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_75_27,Equestrian equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_75_50,Multi-use games area FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_75_80,Skate park FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_75_85,Sports pitch FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_75_90,Trim trail FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_80,Stadium FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_70_95,"Wildlife, eco site and nature conservation FF&E systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85,Transport FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_01,Aerospace FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_01_01,Aircraft fire training simulation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_11,Cable transport FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_50,Marine and waterway FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_50_95,Waterside FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_70,Rail FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_70_60,Passenger concourse FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_72,Road FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_72_11,Car park equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_72_20,Cycle parking equipment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_72_33,Garage FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_75,Rolling stock depot systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_75_07,Bogie handling systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_75_15,Controlled emission toilet (CET) systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_75_24,Drop systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_75_65,Press systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_75_70,Rail lifting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_75_75,Sand feeding systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_85_75_97,Wheel lathe systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90,General finishing systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_05,Anodizing systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_05_05,Aluminium anodic coating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_35,Galvanizing systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_35_26,Electroplated galvanizing systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_35_35,Hot-dip galvanizing systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_40,Intumescent systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_40_40,Intumescent casting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_40_42,Intumescent coating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_60,Painting and clear finishing systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_60_05,Anti-graffiti coating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_60_20,Decorative varnish or lacquer systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_60_22,Decorative wood stain or dye systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_60_55,Multicolour coating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_60_60,Oil gilding systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_60_65,Plastic texture coating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_60_80,Solvent-borne paint systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_60_85,Special coating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_60_94,Water-based anti-corrosion systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_60_95,Waterborne paint systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_65,Powder-coating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_65_05,Powder-coating for aluminium systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_65_85,Powder-coating for steel systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_95,Wood preservative and fire retardant treatment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_95_30,Fire retardant treatment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_90_95_65,Preservative treatment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_40_95,Temporary signage and FF&E systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45,Flora and fauna systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_05,Ecosystems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10,Flora and fauna control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_10,"Bird, insect and vermin control systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_10_04,Animal control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_10_10,Bird control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_10_14,Chemical termite protection systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_10_40,Insect control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_10_64,Physical termite protection systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_10_72,Rodent control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_40,Invasive microbial and invertebrate control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_40_40,Invertebrate control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_40_50,Microbial control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_95,Vegetation control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_95_50,"Moss, algae and lichen control systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_95_72,Rooted plants on hard surfaces control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_95_80,Selective vegetation control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_95_81,Self-clinging plants on hard surfaces control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_95_83,Site vegetation control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_10_95_95,Waterborne vegetation control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_30,Aquatic flora systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_30_05,Aquatic and wetland planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_30_05_05,Aquatic planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_30_05_50,Marginal planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_30_05_70,Reedbed planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_30_40,Hydroponic planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35,Ground-based flora systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_05,Amenity and ornamental planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_05_08,"Bed-planted annual, perennial and bulb systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_05_35,Grass-planted bulb and wildflower systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_05_37,Grass-planted small tree and shrub systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_05_42,Long-stem-planted small tree and shrub systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_05_62,Pit-planted climber systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_05_64,Pit-planted perennial systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_05_66,Pit-planted large tree systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_05_67,Pit-planted small tree and shrub systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_08,Biodiversity and environmental conservation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_08_29,Flora species introduction systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_08_30,Flora species protection systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_08_35,Habitat creation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_08_37,Habitat management and enhancement systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_08_38,Habitat protection systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_30,"Forestry, biomass, hedging and roadside planting systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_30_40,Hydraulic seeded tree and shrub systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_30_55,Notch-planted tree and shrub systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_30_62,Pit-planted tree and shrub systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_30_72,Ridge and furrow-planted tree and shrub systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_30_75,Seeded tree and shrub systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_30_90,Trench-planted tree and shrub systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_45,Lawn and meadow planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_45_33,Grass and wildflower seeding systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_45_35,Grass seeding systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_45_40,Hydraulic seeding systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_45_62,Plastics paving and turf systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_45_65,Pre-seeded mat systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_45_70,Reinforced grass planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_35_45_90,Turf planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40,Artificially supported flora systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_28,External container planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_28_25,External planter systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_28_32,Free-standing external container planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_28_35,Hanging container planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_28_85,External planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_40,Internal container planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_40_32,Free-standing internal container planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_40_34,Ground level internal container planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_40_41,Internal hanging container planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_40_42,Internal planter systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_47,Living roof systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_47_09,Brown roof systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_47_28,Extensive green roof systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_47_40,Intensive green roof systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_47_75,Semi-intensive green roof systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_95,Vertical planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_95_08,Biofiltration vertical planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_95_52,Membranous vertical planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_40_95_54,Modular unit vertical planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_50,Artificial flora systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_50_05,Artificial planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_50_05_40,Internal artificial planting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_55,Land fauna systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_55_05,Animal conservation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_55_05_29,Animal species introduction systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_55_05_30,Animal species protection systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_45_55_10,Avian fauna systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
